shap_current_logins,shap_current_feature_usage,shap_current_session_mins,shap_current_api_calls,shap_current_support_tickets,shap_login_trend_3w,shap_feature_trend_3w,shap_session_trend_3w,shap_api_trend_3w,shap_avg_logins_4w,shap_avg_session_4w,shap_avg_api_4w,shap_total_tickets_4w,shap_login_volatility,shap_session_volatility,shap_total_weeks,shap_plan_encoded,shap_industry_encoded,shap_monthly_revenue,shap_nps_score,shap_feature_adoption_rate,customer_id,churn_probability,risk_level
0.99103916,-1.0960745,0.56194013,0.020980818,-0.053247023,0.06401179,-0.42847514,0.18090567,0.35244915,2.201805,0.517429,0.81032556,0.19291368,-0.047484055,0.06454408,0.15423326,-0.066697896,-0.11915975,0.006947608,0.07350325,0.13575687,CUST10239,0.98870987,High
-0.5805767,0.18292265,-0.15628436,-1.3759471,-0.090255946,-0.18369661,-0.24003069,-0.071477875,0.10651132,-0.6108858,0.2019694,-3.278542,-0.5510912,-0.2508847,-0.19459474,-0.24785426,-0.03724122,0.029737107,-0.002689147,-0.4141122,0.3760058,CUST10240,0.0005903516,Low
-0.7496147,-0.26674783,-0.06582343,-0.31354415,-0.09886967,-0.23233232,0.16823104,-0.108566485,-0.16041988,-0.4318836,-1.0802466,-2.465752,-0.50000465,0.10327235,-0.32119298,0.16858804,-0.0051149144,-0.26969546,-0.01070936,-0.4516396,-0.06296869,CUST10241,0.0007458658,Low
-0.8422889,0.06318067,-0.219958,-1.2643352,-0.06651304,-0.6022841,-0.22788146,-0.58914214,-1.673486,-0.5828589,-0.041609075,-2.237913,0.31079912,0.18908323,0.33267924,-0.15175574,-0.0356365,0.0141421,-0.008006094,0.17139779,-0.19779006,CUST10242,0.00045020354,Low
-1.0581008,0.008094019,-0.05002638,0.08526412,-0.114312276,-0.89008164,-0.40112272,0.41085407,0.039885875,-0.91131663,-1.5603445,0.21971643,0.3302741,0.09317891,0.27704713,-0.1122629,-0.050255798,0.1403966,0.015820075,-0.11550145,0.019406317,CUST10243,0.0248782,Low
0.013768807,-1.1540117,-0.03045416,-0.8932673,-0.06567004,-0.1437396,0.09052773,0.24750534,0.10577405,-0.51995295,0.19862458,-2.0105493,0.5129081,-0.021657068,0.10152109,0.044780903,-0.058362324,0.05359699,-0.013361381,0.100136556,-0.07628452,CUST10244,0.027562594,Low
0.00896938,0.15639032,-0.50574946,0.14032513,-0.03629546,0.26836973,0.20331877,-0.9948968,-0.5700585,-2.6584399,0.30711997,0.6486874,-0.5385177,0.2830299,-0.06008136,0.07430745,-0.07393996,-0.05907836,0.0033628535,0.09043999,-0.01944147,CUST10245,0.033010565,Low
-0.09444467,-0.8533779,-0.32135025,-1.6343337,-0.037811115,0.10535954,0.0046312697,-0.053316314,-2.3840683,-0.55860025,-0.68390614,-0.5904089,-0.35374302,-0.015767079,0.2338139,-0.11203734,-0.077881336,0.118003204,-0.0015274789,0.04308967,-0.090013705,CUST10246,0.0006091267,Low
-0.09822457,1.4883915,-0.20902798,0.37286484,-0.057216488,0.1199413,0.11190081,0.27755818,0.17548545,-1.1691239,-0.89877516,2.469822,0.8505852,-0.23444092,-0.7618684,0.3289413,0.0087937405,-0.09947192,0.011077149,-0.3290587,-0.011775665,CUST10247,0.908976,High
-1.0439368,-0.05217179,-0.372376,-0.4829148,-0.09399991,-1.0726463,0.10231291,-1.147363,0.24849291,-0.6482679,0.23805699,1.9741399,-0.4298173,0.037330203,-0.056304373,-0.01166371,-0.044934817,-0.22652993,0.005023046,0.116701074,-0.41945913,CUST10248,0.03150763,Low
-0.94153,0.23012546,-0.18609281,-1.247201,-0.07247814,-0.45963967,-0.21470234,-0.04142893,-2.0535061,-0.4945253,-1.0679419,-2.1162307,-0.5022393,0.08231994,0.28613585,0.02928577,-0.11921098,0.10207158,-0.007339586,0.27349886,0.2386144,CUST10249,0.00024179052,Low
-0.012121355,-1.215296,0.63929534,0.34043574,0.25144115,0.3244417,0.05670999,0.27630156,0.4424261,-0.3369602,1.4367603,0.8993503,0.4601071,-0.029833607,-0.06071567,0.079921976,-0.079326555,-0.13800314,-0.00653768,0.5868924,0.111140646,CUST10250,0.98167956,High
0.83607745,0.62567085,-0.14888278,0.2228487,-0.055992257,0.17209175,0.080723524,0.08651027,0.24441661,2.2463927,0.44585687,1.1062955,0.27522632,0.08593592,0.107299104,-0.1010571,-0.0348688,-0.2421543,0.0062745484,-0.8236216,0.08601747,CUST10251,0.99438053,High
0.89598745,-0.029597627,0.6325553,-0.43238735,-0.08539902,0.038526606,-0.0389691,0.5384311,-0.38830435,0.1700056,-1.1111321,0.30892998,0.52367806,0.105652824,0.20430882,-0.13224813,0.0062330356,0.03160187,-0.0018345467,-0.70578265,0.109196804,CUST10252,0.6443441,High
-0.0024081739,-1.1312691,-0.0892062,-0.43029904,-0.071147665,-0.06972952,-1.0997809,0.15929817,-0.106567286,0.8519326,0.15229271,-0.7975584,0.26049715,-0.0889287,-0.0043577817,-0.16505235,0.012419851,0.065457664,0.009231234,0.21755527,-0.022249475,CUST10253,0.083550766,Low
-0.007655979,0.17661238,0.0137822395,0.3603322,-0.056357626,-0.35816085,-0.0660623,0.059478395,0.21902984,-2.7530324,-0.6216091,1.1855699,-0.64587927,0.1044568,-0.01297994,-0.29040632,-0.056753024,0.05501566,0.0015595127,-0.012803463,0.10981696,CUST10254,0.06653164,Low
0.0373812,0.39321864,0.4195007,0.34830397,-0.0525088,0.37510464,0.35308874,0.08795856,0.47836262,-0.66263115,0.7262095,1.4631575,-0.60253966,-0.23819241,-0.030108333,-0.321447,-0.044315588,0.049329735,-0.009030874,0.57673484,0.0015552801,CUST10255,0.964564,High
-0.68175817,-0.17019601,-0.22811328,-1.2184297,-0.040310226,-0.049349986,-0.34545603,0.108294465,-1.7977473,-1.2114446,0.24332145,-2.554157,-0.40989766,0.27690533,-0.12354867,-0.19573534,-0.075008735,0.094161965,-0.002113353,-0.037556294,-0.15659423,CUST10256,0.00018044251,Low
0.097653784,1.3069863,0.88097537,-0.15387574,-0.043759685,0.029737547,0.047522422,0.4746499,-0.38160416,-0.42432192,1.5959095,0.74905914,-0.4963083,0.14047396,0.16792071,-0.10225844,0.0006844756,-0.050523877,0.0063224602,0.38246703,0.14557742,CUST10257,0.98697925,High
-0.8055346,0.47681087,-0.20046301,0.558357,-0.085715964,-0.68298733,0.25764647,0.29908943,-2.0034063,0.6192785,-1.4928899,0.59721744,-0.33453745,0.20648645,0.08760665,-0.12434135,-0.05637114,-0.37468684,0.0031277249,-0.2725392,0.0033563345,CUST10258,0.033256605,Low
1.1430231,0.30748641,0.3986772,0.19423267,-0.06138238,0.086951815,-0.028233357,0.12682337,0.13616332,-0.50904423,0.77720517,1.9165462,-0.4973796,0.034855872,0.02635688,-0.19924447,-0.02778369,0.059586104,0.004883334,0.16705285,0.02660384,CUST10259,0.98267615,High
0.07451831,1.01695,0.22160275,0.27967376,-0.087444186,0.23807706,0.38306627,0.22439152,0.21491255,1.9196856,0.6817286,0.39319903,0.41231364,-0.04463259,-0.6456457,0.10046482,-0.00997117,-0.116368085,-0.0011207089,-0.06397208,-0.120982364,CUST10260,0.993473,High
-0.038887307,-1.0667709,-0.492839,0.44907027,0.3218804,0.17028336,0.11423641,-1.3447155,-1.1325176,-0.7795717,-1.2103094,0.4172185,0.28675598,-0.110515736,0.13658497,0.42434952,-0.13496797,-0.027066696,-0.041459583,0.15379016,0.17034505,CUST10261,0.022307156,Low
-0.85094386,-0.85680056,-0.059601434,-1.1038519,-0.08072206,-0.35299158,-0.0923357,-0.45927462,-0.0501708,-0.3291235,-0.08986551,-1.594165,-0.16658622,0.53501743,0.292756,-0.26245096,0.040240865,-0.20906787,0.002086374,0.20990135,0.17785884,CUST10262,0.004747977,Low
-0.024716765,1.2374068,-0.08455067,0.19309255,-0.070632696,-0.061164554,-0.05204338,0.085955165,0.35632798,1.5406842,0.4231645,0.81421375,-0.42916527,-0.32387894,0.30464637,0.00064467895,-0.06523822,0.22533526,-0.010584431,-0.36490977,-0.7111459,CUST10263,0.9497057,High
-0.8506707,-0.855541,-0.24293597,-0.026730038,-0.03395326,-0.19410536,0.34743342,-0.7514654,-2.3454783,-1.873957,-0.5451706,0.42040238,-0.31348416,-0.09267739,0.0072955503,-0.1702057,-0.17717412,0.10526896,-0.0139696915,-0.14269868,-0.08255897,CUST10264,0.00037901333,Low
0.15881562,0.29311728,-0.059061818,0.6957704,-0.081104405,0.14269662,-1.293862,-0.0076829502,-0.72758627,-0.5883893,0.30741587,0.5686961,-0.5659885,0.24015981,-0.28198746,0.19028577,-0.08650991,0.032743514,0.0036038905,0.41555277,-0.07361534,CUST10265,0.31818777,Medium
1.3846053,0.251458,0.40511885,0.27298528,-0.053732254,0.13934772,0.04148384,0.165497,0.2672216,0.37523887,1.3828679,0.38711503,-0.61987567,0.0181689,0.032291833,-0.052423555,-0.0052270913,-0.27025372,-0.004626631,0.3438242,0.07623461,CUST10266,0.98892725,High
-0.97889626,1.2649226,0.0069473432,0.1113738,-0.0746005,-1.094833,-0.032879397,0.3602777,-0.40911672,0.7143661,-1.1541839,1.2784389,-0.49504462,0.3377125,0.14591917,0.059059124,0.013286017,-0.053165816,0.0017571896,-0.110505044,0.25191566,CUST10267,0.52437276,Medium
-0.21550152,0.06601207,-0.22817282,-1.0249002,-0.06723212,-0.29180163,-0.30382395,-0.0661075,-0.052570675,-1.0786275,-0.55663115,-3.1158476,-0.53895557,0.055444002,-0.1237444,-0.102046184,-0.03271782,-0.066903405,0.0022691265,0.20939825,0.0051441584,CUST10268,0.00051413977,Low
-0.7609873,-0.8843317,0.035618737,-1.1847361,-0.06158913,-0.43648225,0.23954998,-0.5187218,-1.9066802,-0.307101,0.21647996,-1.889855,-0.32447648,0.17410547,-0.23225702,0.10657082,0.13735622,-0.09884403,0.013017857,-0.2953326,0.13503875,CUST10269,0.00037476327,Low
0.9838461,-0.8522045,-0.09699873,0.5603287,0.21165708,0.44732603,0.3017215,0.13728729,-0.046873126,2.5508416,-0.95721173,1.9468093,0.77832896,0.22864883,0.029701654,-0.03568261,-0.0064766137,-0.019143753,-0.020726161,0.37009922,0.13026752,CUST10270,0.99863654,High
1.2671943,1.1115941,-0.30098796,0.18967658,-0.08171475,0.21823803,0.13409002,0.10922056,-0.12697636,2.1933784,-1.2238387,0.3477761,-0.39543286,0.23415808,-0.26269025,0.042983536,-0.0104332445,-0.39584452,0.0033690082,0.18858379,-0.0067155445,CUST10271,0.9604731,High
-1.2441235,-1.2298969,-0.022014752,-1.1273994,-0.09114251,-0.92870927,-0.5338929,0.23367187,0.14813845,-0.7869318,0.32165638,0.9049121,-0.29200694,0.059335444,-0.1609665,-0.3497536,-0.08382183,-0.21591173,-0.0455168,-0.39238855,0.050469417,CUST10272,0.002925164,Low
-0.047985114,-1.4135637,-0.04988673,-1.5221881,-0.028671434,-0.090555646,0.21853557,0.041350223,-1.1246543,-0.9659507,0.47913545,-0.66237056,0.3338608,0.06323594,0.109068334,0.122016616,-0.09725385,-0.10553853,-0.029749854,-0.297178,0.4125178,CUST10273,0.009004292,Low
-0.017116968,-1.1021142,0.4366295,-2.2963884,-0.07556855,-0.08593968,-0.13840257,0.5849657,-0.6942495,0.99529934,-0.1554857,-2.85077,0.48004964,-0.4286245,0.25193954,-0.019367347,-0.027978063,0.14304346,-0.010258893,-0.24251115,0.14724472,CUST10274,0.0057614697,Low
0.24426001,0.8106758,0.3910519,-0.44010282,0.37371916,-0.12430716,0.22377372,-0.21540453,0.35457808,0.4998045,-0.7814009,2.104364,0.8886603,-0.102509275,-0.46383,0.1816343,0.034583982,0.03520619,-0.0040183654,0.14963238,-0.6533413,CUST10275,0.96958256,High
0.77978134,-2.9827647,0.21738115,0.31502834,-0.05568235,-0.19881213,0.08012462,-0.023853522,-0.086192936,1.039733,-0.039243083,0.2914369,-0.29109782,-0.14413916,-0.14157566,-0.13998988,0.056250576,-0.18114501,-0.017160958,0.5280011,-0.6699544,CUST10276,0.15328616,Low
-1.1920935,-1.2901728,0.5634366,-0.31164575,-0.04689154,-0.24621294,-0.38812566,0.14969066,0.71168643,-2.0674384,0.18451771,-0.57309705,0.3326904,0.14577554,0.118382424,-0.024558082,-0.11174855,0.13444896,-0.005612524,-0.18739705,0.61314255,CUST10277,0.02829397,Low
-1.1440051,-0.23804492,-0.18660432,-0.54815733,0.22922586,-0.31631622,0.19844097,0.43805715,-1.5909666,-1.6604612,-0.87880343,-1.7971686,0.738143,0.05809148,-0.18407461,0.098472744,-0.042245526,0.10433834,-0.00650789,0.019030973,0.34673703,CUST10278,0.0016456023,Low
-0.8348259,0.27392307,0.2818543,-0.52012026,-0.062917426,-0.06727031,-0.06494604,0.120845616,0.14053963,-0.7640059,0.73594147,-1.261717,-0.52392715,0.14471465,-0.21014737,-0.25922564,-0.05483191,0.0492778,0.0048957653,0.019780608,0.36169896,CUST10279,0.073396794,Low
1.0105824,0.051462024,0.53238344,0.20239058,-0.04081357,0.1196895,-0.28250763,0.27408564,0.2667454,1.9168844,0.4872743,1.8364908,0.2763734,-0.059929986,0.21471412,0.001433779,0.020768587,0.1474461,0.005463494,0.15911676,0.11440813,CUST10280,0.99926084,High
-0.0336901,0.6129293,-0.042072773,-0.1512025,-0.06484767,0.083286874,0.07794102,0.28153285,0.20711307,1.6381823,0.38239536,-0.3192798,0.5928549,-0.18822458,0.09273966,0.31443414,0.05535433,0.09879357,0.010987423,0.22616245,-0.6443462,CUST10281,0.9602987,High
-0.0718928,-1.0710484,-0.28950545,-0.5895991,0.108508416,-0.104824334,0.05989835,-1.062304,-2.4323943,-0.8314011,0.11882081,-0.7696337,0.22730985,0.108745396,0.016276887,-0.20536989,0.03062205,0.04568225,0.002084121,-0.16918825,0.039591633,CUST10282,0.0010221681,Low
0.02808515,0.30607328,-0.27604407,0.4240531,-0.064219624,0.079639144,0.17023039,0.43535542,0.48883775,-0.6345207,-1.7685103,0.6496228,0.5619267,0.22891606,0.68127507,0.14200675,0.030405315,0.093783125,0.0094698835,-0.19658042,0.2621042,CUST10283,0.8329564,High
-0.19438784,0.30950564,-0.2364877,-1.2371585,-0.13067183,-0.19069962,-0.025783723,0.30016604,0.27426857,0.5142471,-0.85360277,-3.3249104,-0.3652373,0.13250993,-0.33335355,0.068922624,0.05032998,0.081896715,0.036585703,-0.0053157182,-0.29231712,CUST10284,0.004207469,Low
0.10647868,-1.175515,-0.81389105,-0.5596119,-0.109963275,0.037023656,-0.58768404,0.118795305,0.5989168,1.4048508,-0.87189704,-3.3144133,-0.25829247,-0.07926166,0.28424057,-0.055186067,-0.16705525,0.21442226,-0.01587264,-0.08452301,-0.00057042856,CUST10285,0.0046132733,Low
0.8184436,1.4767015,0.66548336,0.38145363,0.2706857,0.29727945,0.0029871534,0.24741079,0.14885634,1.0214243,0.40865946,0.9117163,0.64041996,0.21299869,0.18391958,0.33772975,0.030447224,-0.047767747,-0.0012851965,0.51189685,-0.30277953,CUST10286,0.9997174,High
-0.8929046,-0.831195,-0.31080237,-0.87871087,-0.037828293,-0.46394014,-0.12035167,-0.10565205,-1.8449484,-1.07579,-0.52917784,-1.9980463,0.26170304,-0.06273383,-0.1463455,-0.2337611,-0.15614623,-0.27824217,-0.014096649,-0.15875249,-0.2543447,CUST10287,3.8024158e-05,Low
-0.12003627,0.049825978,-0.38571572,0.45070803,0.3060426,-0.12026309,-0.015914638,-0.17024519,-0.1425881,-1.4840355,-1.0010647,-2.6841726,0.5666054,0.043508623,-0.07206868,-0.1470308,-0.04055684,0.04677148,0.0063451603,-0.12511577,0.3953409,CUST10288,0.009113504,Low
0.16724731,-1.2028675,0.09841167,-1.4445552,-0.08672546,-0.16328786,-0.544576,0.24576528,0.1413046,-0.25063673,0.009727223,-0.9908558,-0.3203074,0.14566457,-0.909058,0.085343555,0.15939248,0.07452953,0.019605244,-0.0139253875,0.07081823,CUST10289,0.008542121,Low
-0.123380415,-1.4683096,0.36341885,-1.4580835,-0.026516171,-0.066102,-0.10861586,0.12435208,-2.2388277,-1.0789148,0.20515978,-0.607793,-0.25847322,0.14158595,0.05296275,0.08456314,0.057956908,0.04619631,0.013569981,0.18131563,-0.29398012,CUST10290,0.0014965435,Low
-0.11345088,-0.8628366,-0.018152364,0.13856852,-0.03442611,0.30863813,-0.042242885,0.080597036,0.17427073,-1.8566751,-0.13150209,-0.7310951,-0.49193764,0.005585579,-0.05853061,0.11825419,0.19018312,0.13371342,0.026801461,0.08997078,0.1125768,CUST10291,0.0471164,Low
0.18232842,1.3028618,-0.03833229,0.74487793,-0.04434435,-0.29512176,0.20279397,0.3920614,0.17237468,2.4499707,0.6228484,-0.110476784,-0.32715514,-0.27632058,0.19445868,-0.21841332,0.007662339,0.15784487,0.042400584,-0.0029469817,0.42509466,CUST10292,0.996086,High
-1.2462891,-0.014886075,-0.38603055,0.27044597,-0.11612515,-0.7428724,0.004747388,0.37342286,0.42757934,-0.5748413,-0.8492234,-1.6924247,-0.39175242,0.17122579,0.12472333,-0.08108847,-0.010660629,0.10738593,-0.004867051,-0.3119911,0.07171194,CUST10293,0.0072679026,Low
0.7542505,1.2068511,0.16059864,0.23989952,0.36170265,-0.12126677,0.04352352,0.13174306,0.37366563,1.9920368,0.40360516,0.6038973,0.7284094,0.06834381,-0.12482413,0.0018462569,0.016081667,0.29684734,0.010548898,-0.7606859,-0.04863614,CUST10294,0.9981547,High
-0.5773261,-0.51855826,-0.73290604,-0.5527645,-0.040945537,-0.076249346,-0.064621024,0.16745102,0.094305284,-1.1711742,-1.1624169,-2.5131118,-0.5121956,0.101763085,0.6269363,0.28414762,-0.1118742,0.061096366,-0.02027578,-0.18778373,-0.14212312,CUST10295,0.0008295386,Low
0.01969703,0.4030338,0.5155157,0.4642239,-0.027137684,0.26015493,0.3173844,0.2212748,0.36726257,-2.2047424,0.45371702,1.0781839,0.5833614,0.20196088,0.1595651,-0.0039363974,0.005246757,0.19172597,-0.0002626502,0.062841706,-0.06232223,CUST10296,0.95080733,High
1.2453941,0.169349,-0.29112053,-0.6044734,-0.08961891,0.5429022,0.31280887,0.011427968,0.03862846,-0.38312382,-0.61060363,-2.1257188,-0.6511428,0.14018306,-0.15749721,-0.29009435,0.012699991,-0.14603838,-0.0024335354,-0.56914115,-0.19541547,CUST10297,0.024406178,Low
-0.8258939,-1.5129747,-0.16014509,-1.3913857,-0.030821092,-0.15108956,-0.06183585,0.14609726,-2.317965,-1.0916498,-0.051373497,-0.6532246,-0.29584092,0.1353609,-0.13281788,-0.059095755,0.11634494,0.043268517,0.006573884,-0.05435003,-0.18605414,CUST10298,0.00018891018,Low
-0.11903425,-1.9055439,-0.34473118,0.0973744,-0.0840379,-0.40382278,-0.44812968,0.26465482,-0.9630592,0.5085776,-1.6398007,0.6534597,0.17280196,-0.19176427,-0.016369557,-0.07371259,0.19937536,0.1310436,0.0017377194,-0.11562868,0.13096797,CUST10299,0.014908192,Low
0.030598875,0.27499506,-0.5610527,0.40015483,-0.054516196,-0.10243947,-0.2082606,-0.7856227,0.22267564,0.74523777,0.44226378,1.1085819,1.0242361,-0.10960086,0.26876327,-0.50329214,0.028205369,6.2506646e-05,0.009385342,0.107632115,0.060776617,CUST10300,0.91322,High
-0.20807584,-0.28670165,0.5672384,0.13029176,-0.06773838,-0.23727123,-0.024722848,0.04111252,0.6860924,-1.2211037,0.40250787,-3.2074678,-0.5510277,0.097661786,-0.30510205,-0.14406577,-0.026033511,0.057309624,-0.002887948,0.0043127537,0.49805224,CUST10301,0.020983752,Low
-0.039713524,-0.71464974,-0.8784418,-1.2870818,-0.038549762,-0.06390336,-0.21104597,-1.1308484,-1.0274369,-1.0334599,-1.0008472,-2.3758233,-0.4580583,-0.036795218,0.19554198,0.09293073,-0.14413722,-0.029686872,-0.030650424,0.252315,-0.22423843,CUST10302,3.607895e-05,Low
-0.007897085,-1.2227272,-0.37349167,0.27775946,-0.093164206,0.07440158,0.051218186,-0.49660397,-0.85534966,-0.76643187,-0.23189372,0.5705227,-0.4106292,-0.016057849,-0.26871282,-0.15083757,-0.012001933,0.15262991,-0.018120816,-0.36965272,0.21949573,CUST10303,0.018115122,Low
-0.009846159,1.3291914,0.48927078,0.45683184,0.23768148,0.24050432,0.26299825,0.20916972,0.25379324,2.2116804,0.51007247,0.74717367,0.607688,0.16466045,0.18243678,-0.43140584,0.060511235,-0.007339226,0.0115090795,0.08123443,0.10795788,CUST10304,0.9995339,High
-0.009889042,-1.8947749,0.3002782,-0.41784155,-0.037344817,-0.03406687,-0.22669855,-0.39293215,-0.13762824,0.42158613,0.37040472,1.8369431,0.10290015,-0.2643399,0.10335017,-0.41665938,0.057468776,-0.22613238,-0.018966576,0.40893322,-1.1245451,CUST10305,0.16176726,Low
-1.186074,0.15194924,0.16019772,0.3568692,-0.06922249,-1.0988182,-0.023443488,0.09823857,-0.72806615,-1.0941259,-0.35982585,1.0338635,-0.49457273,0.1962812,0.04680415,0.09745638,-0.015900329,0.07370255,0.0025265496,-0.49264073,0.27190205,CUST10306,0.04236757,Low
-0.90674436,-0.22624,-0.3711903,-0.676305,-0.03652989,-0.30941647,-0.047504902,0.15687019,-0.5138435,-1.1913577,-0.97587544,-2.2748816,0.5114421,-0.35527486,0.1117336,-0.16383,-0.0059181075,0.072035395,0.0050845454,-0.06123129,-0.07834039,CUST10307,0.00062165584,Low
0.020834973,0.22912925,0.6293638,0.09302447,-0.03723161,-0.092136756,-0.37236026,0.083035655,0.14076272,-1.83888,-0.05746374,0.6300232,-0.52869236,0.20785636,0.2159882,-0.25740314,-0.08055735,-0.15433744,-0.004017989,0.0888622,0.07513018,CUST10308,0.25840965,Low
0.17448264,-0.3878664,-0.06482283,-0.43174604,-0.03651645,0.20393875,-0.29427257,0.09017595,0.19711477,-2.2768958,0.12917767,0.40100566,-0.45989653,-0.03652037,-0.1401011,-0.010456374,-0.08682276,0.07806965,-0.033284117,0.5092143,0.068099536,CUST10309,0.07921171,Low
-0.081522934,0.98803365,-0.1424004,-0.15853134,-0.06604929,0.121645235,-0.0149077345,0.07514547,0.3262469,-1.8919712,0.031199437,-2.682893,-0.4670928,0.07414934,-1.1879828,-0.08505786,-0.043334723,0.05114136,-0.0024072751,0.22950406,-0.16568622,CUST10310,0.0058354414,Low
0.88116044,1.3090812,0.18172601,0.2082898,-0.041578762,0.35658023,0.037422325,0.25019884,-0.4288485,2.0872388,1.1419791,1.7140033,0.28115967,0.29773802,0.13045871,-0.004418704,0.052039,0.09435318,0.0052043805,-0.40011746,-0.5473504,CUST10311,0.99948007,High
0.02658244,-0.80282557,-0.04619131,-0.6055723,-0.042116977,0.071781576,-0.2189006,-0.42524546,0.19458339,-1.8181238,-1.2631139,0.5703427,-0.3369588,0.26618406,0.23609972,-0.2075395,0.0362299,0.062960126,-0.005238735,-0.40201423,0.09234651,CUST10312,0.009359952,Low
-0.11088563,-0.03039353,-0.36504608,-0.07384917,-0.042221177,-0.21887231,0.27838355,0.24756543,0.28314757,-1.828228,-1.4653873,-0.7736371,-0.49320662,0.1488781,-0.13973495,0.0072176484,0.016532563,0.043308333,-0.013290487,-0.4201409,-0.10059608,CUST10313,0.006086132,Low
0.31953135,-1.0979481,-0.21338716,0.7606367,-0.03728621,0.2528243,0.269912,0.31778964,0.19415377,-0.5765821,0.28875878,1.6755874,-0.27329808,0.37925822,-0.019146316,0.03709493,-0.044491634,0.1450733,-0.04699578,0.111629404,0.086957365,CUST10314,0.9230758,High
-0.032163393,-0.85608363,0.49737284,0.2756557,-0.07477677,0.13353613,0.08502283,0.08011635,0.9155052,0.44567674,0.7750178,-0.84192544,-0.45163986,0.079416685,0.18668295,0.11164827,-0.06146463,-0.11362328,-0.0048753098,-0.03509724,-0.13854766,CUST10315,0.7171306,High
-1.3347844,0.0034986383,-0.314001,0.30639717,-0.102713585,-0.6003183,0.08242282,-0.13202082,0.7980368,0.71406245,-0.6213198,-2.3381388,-0.31049427,0.053194977,0.105431214,0.02634976,-0.05998753,-0.15701862,-0.0019263234,0.42670348,-0.060972795,CUST10316,0.027577745,Low
-0.13339622,-1.070986,0.4448091,-1.7506748,-0.055359587,-0.11665663,-0.29383916,0.103315234,-1.865452,-0.30739638,1.7107495,-1.7580976,-0.28625336,-0.076359585,-0.07287527,-0.01069477,0.12604925,0.086524725,-0.0033167782,0.20717815,0.30496642,CUST10317,0.0076683853,Low
-0.058541637,-0.9158571,0.073832534,-0.91408163,-0.030999191,0.31473267,-0.47567648,0.088712215,0.61611027,-2.2498124,-0.118107595,-0.75036603,-0.32930708,-0.06857248,0.3236316,-0.13067864,-0.123062804,-0.13784951,-0.02349008,-0.015969802,-0.9145928,CUST10318,0.0027727752,Low
1.5740851,-1.5974562,0.43042895,-1.6164173,-0.027213225,0.3554157,0.26309568,0.13032173,-1.8666253,-0.90968484,0.025331784,-0.39173934,-0.3453354,0.031879343,-0.058951333,0.062542416,0.065245755,0.029549427,0.004333131,0.05028174,-0.13702935,CUST10319,0.018467134,Low
-0.06383453,0.50534266,0.5992506,0.40273097,-0.07558139,0.2807877,0.039561328,0.04565063,0.35426828,2.7249656,0.73230845,-0.56794894,-0.27822676,0.26138452,-0.5969087,0.17180145,-0.0153835565,-0.024395548,0.008544827,0.0012315416,-0.021342926,CUST10320,0.98833036,High
0.16739836,0.1186853,-0.06843803,-0.5654428,-0.03862176,0.32784963,-0.0508672,0.110544235,0.14305519,-2.4747064,0.55037075,1.7981231,0.27341336,0.01696023,-0.68135095,-0.041558646,-0.061161686,-0.024335809,-0.0046259025,-0.52295035,-1.0698582,CUST10321,0.10501527,Low
-0.35399505,0.41834316,-0.259119,-1.1406527,0.09381788,0.28888938,0.2184211,-1.0601206,-2.2409654,-1.9930959,-0.10420235,0.43088374,0.31550446,-0.0053435247,0.035795853,-0.1229309,-0.036177464,-0.06355987,-0.00040869508,0.022491368,-0.3743951,CUST10322,0.0025325166,Low
0.9810648,0.49165055,0.46264744,-0.087287866,0.20753586,0.27032948,0.11289771,0.14177103,0.110097185,2.2758684,0.13412054,1.9783115,0.69907874,0.0711352,0.1313287,-0.09066224,-0.07041595,-0.0035114386,-0.0047157756,-0.26924118,0.33400026,CUST10323,0.99960285,High
0.07486009,-1.3078738,0.12579423,0.51216894,-0.024509722,0.003182271,-0.042502414,0.025776621,0.35946244,-1.4221765,-0.33347556,1.1412581,1.2487928,0.24961385,0.031297203,0.05117716,0.22455133,0.19941805,0.0064635254,0.37272438,0.34639883,CUST10324,0.8578101,High
1.10131,-1.1301454,-0.26934108,-1.2419579,-0.06389453,0.274289,-0.20762886,0.2833656,0.4030245,-0.58255714,-0.82030016,0.45942792,0.25363964,0.1009095,0.07494907,0.11996031,-0.009081675,-0.08356994,0.0045932,-0.4326716,-0.87961066,CUST10325,0.063537866,Low
-0.09886855,1.3246738,-0.46829405,0.22480235,-0.038552005,-0.23000239,-0.028454948,0.20419364,0.3067305,-2.469948,0.27653852,0.95586,-0.6922763,-0.29837334,-0.20283048,-0.17144634,-0.04740274,0.12672982,-0.005833727,-0.054533213,-0.7544106,CUST10326,0.100935,Low
-0.85186166,-1.6951182,0.16641285,-0.76825774,-0.047718253,-0.02887857,-0.03813585,0.1756989,-1.7493967,-1.4778267,0.22187144,2.0413015,-0.3203889,0.103045225,0.014704988,0.3962539,0.016534522,-0.15804636,-0.004422007,-0.3217444,-0.13381344,CUST10327,0.010933089,Low
-0.25775507,0.24602993,0.00046208547,0.14551483,-0.104833096,-0.28184247,0.11748779,0.19104892,0.30174223,1.7262092,-0.18843798,-3.8246398,0.36369494,-0.36985525,0.03601443,-0.054012384,-0.027007429,0.034663938,-0.012646573,-0.034586363,-0.0072238054,CUST10328,0.11454299,Low
